Marker,P_Value,Is_QTL,Bonferroni_Significant,BH_FDR_Significant,Permutation_Significant
734,0.762073021030176,False,False,False,False
735,0.4755611732329348,False,False,False,False
736,0.23790988666433077,False,False,False,False
737,0.30495551374919483,False,False,False,False
738,0.4667210037270342,False,False,False,False
739,0.9908724780022046,False,False,False,False
740,0.8322834849108091,False,False,False,False
741,0.5056558896402157,False,False,False,False
742,0.5699849419396911,False,False,False,False
743,0.6443735281784868,False,False,False,False
744,0.5691734267387764,False,False,False,False
745,0.47499745071437394,False,False,False,False
746,0.23565795556903357,False,False,False,False
747,0.5997796559550853,False,False,False,False
748,0.5002096493133521,False,False,False,False
749,0.5903838503691392,False,False,False,False
750,0.9808211455330342,False,False,False,False
751,0.564828363162763,False,False,False,False
752,0.09434150263965546,False,False,False,False
753,0.746338923482891,False,False,False,False
754,0.23484016325923107,False,False,False,False
755,0.9917744759287107,False,False,False,False
756,0.9295729155672217,False,False,False,False
757,0.9185854490691312,False,False,False,False
758,0.8348396761435622,False,False,False,False
759,0.7372645200918427,False,False,False,False
760,0.6010005509356781,False,False,False,False
761,0.7513237757913022,False,False,False,False
762,0.10728705752372691,False,False,False,False
763,0.05405431161859919,False,False,False,False
764,0.7054063654840127,False,False,False,False
765,0.28439713457340887,False,False,False,False
766,0.14487789888007963,False,False,False,False
767,0.7973212473484868,False,False,False,False
768,0.24075307121426948,False,False,False,False
769,0.2573875756946147,False,False,False,False
770,0.30462738810915535,False,False,False,False
771,0.33748970638443865,False,False,False,False
772,0.05280710140011036,False,False,False,False
773,0.9080415620455077,False,False,False,False
774,0.6228509658561748,False,False,False,False
775,0.2578084097023544,False,False,False,False
776,0.5836406748348093,False,False,False,False
777,0.22965602999885526,False,False,False,False
778,0.9361399868384622,False,False,False,False
779,0.07674042655969726,False,False,False,False
780,0.8084995158907329,False,False,False,False
781,0.0940719630893958,False,False,False,False
782,0.2538831613687479,False,False,False,False
783,0.07698777253300892,False,False,False,False
784,0.8144738760309339,False,False,False,False
785,0.888028758227551,False,False,False,False
786,0.9132160585086049,False,False,False,False
787,0.05010668969693377,False,False,False,False
788,0.15642882803336522,False,False,False,False
789,0.18393445246901974,False,False,False,False
790,0.7771527494070096,False,False,False,False
791,0.7496186189228675,False,False,False,False
792,0.8496572024460699,False,False,False,False
793,0.34900422555545063,False,False,False,False
794,0.6143797405419198,False,False,False,False
795,0.6647586690232183,False,False,False,False
796,0.8424550014526674,False,False,False,False
797,0.04094696028571976,False,False,False,False
798,0.4016616340093764,False,False,False,False
799,0.5041813233656852,False,False,False,False
800,0.038225445282740744,False,False,False,False
801,0.4011012572201449,False,False,False,False
802,0.9443692191577738,False,False,False,False
803,0.35208279463425884,False,False,False,False
804,0.3436673152808569,False,False,False,False
805,0.49728602421100665,False,False,False,False
806,0.41225859646407514,False,False,False,False
807,0.772937388135284,False,False,False,False
808,0.6339751116810851,False,False,False,False
809,0.5457982857394634,False,False,False,False
810,0.9043577000916412,False,False,False,False
811,0.11504508234561528,False,False,False,False
812,0.5087202232013598,False,False,False,False
813,0.0444070036278168,False,False,False,False
814,0.5051533948587487,False,False,False,False
815,0.6911320145375287,False,False,False,False
816,0.15130782147521116,False,False,False,False
817,0.3923084907075046,False,False,False,False
818,0.6104041091743072,False,False,False,False
819,0.13254208095141362,False,False,False,False
820,0.8539843761472291,False,False,False,False
821,0.6197193893796402,False,False,False,False
822,0.5246341563952881,False,False,False,False
823,0.7771794828312787,False,False,False,False
824,0.11062946756220327,False,False,False,False
825,0.7241040833360617,False,False,False,False
826,0.8900194571176955,False,False,False,False
827,0.04596324934014007,False,False,False,False
828,0.4846169390945161,False,False,False,False
829,0.5314993318323786,False,False,False,False
830,0.3287855978101033,False,False,False,False
831,0.0037255080776207317,False,False,False,False
832,0.09393639659209119,False,False,False,False
833,0.35280943622785954,False,False,False,False
834,0.4305023101095705,False,False,False,False
835,0.8710858598596973,False,False,False,False
836,0.11877712309557842,False,False,False,False
837,0.019369066030892168,False,False,False,False
838,0.04664690425861273,False,False,False,False
839,0.9866982015185296,False,False,False,False
840,0.7766940733566847,False,False,False,False
841,0.6661311046544097,False,False,False,False
842,0.2284364717174271,False,False,False,False
843,0.6024102530914477,False,False,False,False
844,0.6404392121036413,False,False,False,False
845,0.31058823786894907,False,False,False,False
846,0.6620496046315625,False,False,False,False
847,0.7117058209193878,False,False,False,False
848,0.96201436381886,False,False,False,False
849,0.28512240041518877,False,False,False,False
850,0.7241917017491767,False,False,False,False
851,0.13115516918470993,False,False,False,False
852,0.6825881222168831,False,False,False,False
853,0.22933921958427972,False,False,False,False
854,0.021976678941019512,False,False,False,False
855,0.7383189369523997,False,False,False,False
856,0.7586008971462594,False,False,False,False
857,0.8242590099547736,False,False,False,False
858,0.33932214573656094,False,False,False,False
859,0.0277840959071618,False,False,False,False
860,0.9922472073132491,False,False,False,False
861,0.7180058570877794,False,False,False,False
862,0.40970107654899457,False,False,False,False
863,0.3740907132587359,False,False,False,False
864,0.7243600948428013,False,False,False,False
865,0.3515593869713336,False,False,False,False
866,0.048963709823279244,False,False,False,False
867,0.2547714326893966,False,False,False,False
868,0.2501710528050296,False,False,False,False
869,0.5627030530435029,False,False,False,False
870,0.30874848850300496,False,False,False,False
871,0.8159310621992495,False,False,False,False
872,0.8790687796589601,False,False,False,False
873,0.505502819357067,False,False,False,False
874,0.10865710326226241,False,False,False,False
875,0.5392669612444156,False,False,False,False
876,0.7791037387343669,False,False,False,False
877,0.03994646561762649,False,False,False,False
878,0.5454916456741936,False,False,False,False
879,0.985635712513855,False,False,False,False
880,0.7957950048053125,False,False,False,False
881,0.17733366329673173,False,False,False,False
882,0.8651834547878755,False,False,False,False
883,0.4896997418169059,False,False,False,False
884,0.15559555708424522,False,False,False,False
885,0.6088078092055942,False,False,False,False
886,0.697191571374103,False,False,False,False
887,0.7937989776497628,False,False,False,False
888,0.7241072388175379,False,False,False,False
889,0.3423624333000541,False,False,False,False
890,0.0005904550946117457,False,False,False,False
891,0.4410186239042685,False,False,False,False
892,0.7497057510446368,False,False,False,False
893,0.2751525256017133,False,False,False,False
894,0.2994114948165244,False,False,False,False
895,0.7952322585827095,True,False,False,False
896,0.29284683925470867,False,False,False,False
897,0.6003214700466446,False,False,False,False
898,0.057623471547056604,False,False,False,False
899,0.7816764912073332,False,False,False,False
900,0.5213802064412295,False,False,False,False
901,0.4969795604601278,False,False,False,False
902,0.40751767605760025,False,False,False,False
903,0.048933695525843146,False,False,False,False
904,0.567664706413983,False,False,False,False
905,0.35781003241535636,False,False,False,False
906,0.03099478848113446,False,False,False,False
907,0.8816172212428632,False,False,False,False
908,0.006781599401304961,False,False,False,False
909,0.8290875833359028,False,False,False,False
910,0.12532600977445074,False,False,False,False
911,0.6347183200005908,False,False,False,False
912,0.19160300966269983,False,False,False,False
913,0.7540905601855734,False,False,False,False
914,0.4200297391831519,False,False,False,False
915,0.014213029574641989,False,False,False,False
916,0.33830552460296404,False,False,False,False
917,0.849408842923073,False,False,False,False
918,0.9192326963027704,False,False,False,False
919,0.6199706806164247,False,False,False,False
920,0.39462988815008226,False,False,False,False
921,0.8813887043548337,False,False,False,False
922,0.1377935359278052,False,False,False,False
923,0.7691117068175701,False,False,False,False
924,0.14389750255125078,False,False,False,False
925,0.2715653705440776,False,False,False,False
926,0.46181791144974826,False,False,False,False
927,0.7580210831503069,False,False,False,False
928,0.8068344471904552,False,False,False,False
929,0.2272387217847769,False,False,False,False
930,0.1274970909665606,False,False,False,False
931,0.41379980988414755,False,False,False,False
932,0.24280093024527727,False,False,False,False
933,0.581061139700395,False,False,False,False
934,0.9846939348612198,False,False,False,False
935,0.3501249582931856,False,False,False,False
936,0.8553116678744016,False,False,False,False
937,0.2250765257745908,False,False,False,False
938,0.29821578937044557,False,False,False,False
939,0.8383235912959066,False,False,False,False
940,0.13455220841314708,False,False,False,False
941,0.5614893944143846,False,False,False,False
942,0.22374279356973759,False,False,False,False
943,0.4646025871930364,False,False,False,False
944,0.6958787682282754,False,False,False,False
945,0.7606272321111164,False,False,False,False
946,0.8817194232747706,False,False,False,False
947,0.08796374852438626,False,False,False,False
948,0.4379035824256632,False,False,False,False
949,0.338456483297326,False,False,False,False
950,0.640340621124484,False,False,False,False
951,0.7657391075150608,False,False,False,False
